%  ASCII export :
%
%  Momentum is normalized to the product of particle's mass and speed of light.
%  All other quantities are in SI units.
%
%   posX              posY              posZ              momX              momY              momZ              mass              charge            macro-charge      time             particleID   sourceID

     1.6222076e-02    -1.0760655e-03     2.3020908e-02     1.3000975e+00    -1.0579617e-02     3.8554105e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2528615e-01   0            16777216
     1.6403681e-02    -1.0775585e-03     2.3073003e-02     1.3034868e+00    -1.0715373e-02     3.7391782e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2606919e-01   0            16777216
     1.6585743e-02    -1.0790703e-03     2.3123473e-02     1.3067739e+00    -1.0851746e-02     3.6225861e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2685223e-01   0            16777216
     1.6768251e-02    -1.0806012e-03     2.3172315e-02     1.3099583e+00    -1.0988728e-02     3.5056454e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2763527e-01   0            16777216
     1.6951187e-02    -1.0821514e-03     2.3219524e-02     1.3130397e+00    -1.1126307e-02     3.3883670e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2841831e-01   0            16777216
     1.7134538e-02    -1.0837208e-03     2.3265092e-02     1.3160173e+00    -1.1264471e-02     3.2707626e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2920135e-01   0            16777216
     1.7318288e-02    -1.0853095e-03     2.3309018e-02     1.3188908e+00    -1.1403211e-02     3.1528428e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2998439e-01   0            16777216
     1.7502425e-02    -1.0869177e-03     2.3351297e-02     1.3216599e+00    -1.1542515e-02     3.0346197e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3076742e-01   0            16777216
     1.7686933e-02    -1.0885453e-03     2.3391925e-02     1.3243240e+00    -1.1682372e-02     2.9161045e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3155046e-01   0            16777216
     1.7871799e-02    -1.0901925e-03     2.3430899e-02     1.3268828e+00    -1.1822769e-02     2.7973083e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3233350e-01   0            16777216
     1.8057004e-02    -1.0918593e-03     2.3468211e-02     1.3293360e+00    -1.1963696e-02     2.6782432e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3311654e-01   0            16777216
     1.8242538e-02    -1.0935457e-03     2.3503864e-02     1.3316832e+00    -1.2105142e-02     2.5589207e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3389958e-01   0            16777216
     1.8428382e-02    -1.0952521e-03     2.3537848e-02     1.3339238e+00    -1.2247092e-02     2.4393524e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3468263e-01   0            16777216
     1.8614525e-02    -1.0969782e-03     2.3570165e-02     1.3360579e+00    -1.2389538e-02     2.3195501e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3546567e-01   0            16777216
     1.8800950e-02    -1.0987243e-03     2.3600811e-02     1.3380848e+00    -1.2532464e-02     2.1995255e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3624869e-01   0            16777216
     1.8987643e-02    -1.1004902e-03     2.3629779e-02     1.3400044e+00    -1.2675861e-02     2.0792906e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3703173e-01   0            16777216
     1.9174589e-02    -1.1022764e-03     2.3657069e-02     1.3418165e+00    -1.2819716e-02     1.9588573e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3781478e-01   0            16777216
     1.9361772e-02    -1.1040826e-03     2.3682682e-02     1.3435208e+00    -1.2964013e-02     1.8382396e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3859782e-01   0            16777216
     1.9549176e-02    -1.1059089e-03     2.3706609e-02     1.3451167e+00    -1.3108741e-02     1.7174497e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3938086e-01   0            16777216
     1.9736789e-02    -1.1077555e-03     2.3728853e-02     1.3466043e+00    -1.3253885e-02     1.5964998e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4016390e-01   0            16777216
     1.9924592e-02    -1.1096223e-03     2.3749407e-02     1.3479835e+00    -1.3399434e-02     1.4754020e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4094694e-01   0            16777216
     2.0112572e-02    -1.1115095e-03     2.3768274e-02     1.3492539e+00    -1.3545375e-02     1.3541682e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4172998e-01   0            16777216
     2.0300718e-02    -1.1134171e-03     2.3785450e-02     1.3504153e+00    -1.3691695e-02     1.2328108e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4251301e-01   0            16777216
     2.0489007e-02    -1.1153450e-03     2.3800934e-02     1.3514677e+00    -1.3838381e-02     1.1113416e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4329605e-01   0            16777216
     2.0677429e-02    -1.1172935e-03     2.3814723e-02     1.3524108e+00    -1.3985418e-02     9.8977305e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4407909e-01   0            16777216
     2.0865964e-02    -1.1192625e-03     2.3826817e-02     1.3532447e+00    -1.4132795e-02     8.6811729e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4486213e-01   0            16777216
     2.1054603e-02    -1.1212521e-03     2.3837216e-02     1.3539691e+00    -1.4280496e-02     7.4638650e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4564517e-01   0            16777216
     2.1243326e-02    -1.1232623e-03     2.3845918e-02     1.3545840e+00    -1.4428509e-02     6.2459286e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4642821e-01   0            16777216
     2.1432120e-02    -1.1252932e-03     2.3852924e-02     1.3550893e+00    -1.4576821e-02     5.0274868e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4721125e-01   0            16777216
     2.1620970e-02    -1.1273448e-03     2.3858231e-02     1.3554851e+00    -1.4725417e-02     3.8086612e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4799429e-01   0            16777216
