%  ASCII export :
%
%  Momentum is normalized to the product of particle's mass and speed of light.
%  All other quantities are in SI units.
%
%   posX              posY              posZ              momX              momY              momZ              mass              charge            macro-charge      time             particleID   sourceID

     9.6762786e-03    -9.9638640e-04     2.2144984e-02     8.1938052e-01    -1.3725027e-03     6.9895828e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1354817e-01   0            16777216
     9.9403439e-03    -9.9684962e-04     2.2365574e-02     8.2892734e-01    -1.4758012e-03     6.8760908e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1511435e-01   0            16777216
     1.0207430e-02    -9.9734648e-04     2.2582492e-02     8.3834857e-01    -1.5820360e-03     6.7609036e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1668053e-01   0            16777216
     1.0477494e-02    -9.9787803e-04     2.2795694e-02     8.4764051e-01    -1.6912144e-03     6.6440326e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1824672e-01   0            16777216
     1.0750497e-02    -9.9844509e-04     2.3005120e-02     8.5679942e-01    -1.8033463e-03     6.5254921e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.1981291e-01   0            16777216
     1.1026391e-02    -9.9904882e-04     2.3210719e-02     8.6582178e-01    -1.9184406e-03     6.4052945e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2137908e-01   0            16777216
     1.1305136e-02    -9.9968992e-04     2.3412440e-02     8.7470388e-01    -2.0365042e-03     6.2834543e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2294527e-01   0            16777216
     1.1586682e-02    -1.0003694e-03     2.3610229e-02     8.8344216e-01    -2.1575450e-03     6.1599863e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2451145e-01   0            16777216
     1.1870986e-02    -1.0010884e-03     2.3804035e-02     8.9203292e-01    -2.2815729e-03     6.0349077e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2607764e-01   0            16777216
     1.2157998e-02    -1.0018478e-03     2.3993807e-02     9.0047258e-01    -2.4085920e-03     5.9082341e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2764382e-01   0            16777216
     1.2447668e-02    -1.0026483e-03     2.4179492e-02     9.0875763e-01    -2.5386044e-03     5.7799840e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.2921001e-01   0            16777216
     1.2739949e-02    -1.0034912e-03     2.4361042e-02     9.1688436e-01    -2.6716106e-03     5.6501764e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3077620e-01   0            16777216
     1.3034787e-02    -1.0043773e-03     2.4538411e-02     9.2484927e-01    -2.8076095e-03     5.5188316e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3234237e-01   0            16777216
     1.3332130e-02    -1.0053075e-03     2.4711547e-02     9.3264842e-01    -2.9465868e-03     5.3859740e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3390855e-01   0            16777216
     1.3631924e-02    -1.0062827e-03     2.4880402e-02     9.4027835e-01    -3.0885339e-03     5.2516294e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3547474e-01   0            16777216
     1.3934115e-02    -1.0073042e-03     2.5044929e-02     9.4773549e-01    -3.2334449e-03     5.1158190e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3704093e-01   0            16777216
     1.4238646e-02    -1.0083726e-03     2.5205083e-02     9.5501757e-01    -3.3813021e-03     4.9785438e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.3860711e-01   0            16777216
     1.4545460e-02    -1.0094888e-03     2.5360817e-02     9.6212214e-01    -3.5320893e-03     4.8398083e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4017330e-01   0            16777216
     1.4854503e-02    -1.0106541e-03     2.5512083e-02     9.6904564e-01    -3.6858025e-03     4.6996379e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4173947e-01   0            16777216
     1.5165711e-02    -1.0118692e-03     2.5658838e-02     9.7578436e-01    -3.8424334e-03     4.5580596e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4330566e-01   0            16777216
     1.5479028e-02    -1.0131348e-03     2.5801037e-02     9.8233491e-01    -4.0019704e-03     4.4151008e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4487185e-01   0            16777216
     1.5794393e-02    -1.0144523e-03     2.5938634e-02     9.8869365e-01    -4.1643996e-03     4.2707905e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4643803e-01   0            16777216
     1.6111741e-02    -1.0158222e-03     2.6071589e-02     9.9485719e-01    -4.3297056e-03     4.1251591e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4800422e-01   0            16777216
     1.6431011e-02    -1.0172457e-03     2.6199862e-02     1.0008219e+00    -4.4978559e-03     3.9782435e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.4957039e-01   0            16777216
     1.6752139e-02    -1.0187237e-03     2.6323413e-02     1.0065844e+00    -4.6688262e-03     3.8300782e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.5113658e-01   0            16777216
     1.7075058e-02    -1.0202568e-03     2.6442200e-02     1.0121415e+00    -4.8425952e-03     3.6806965e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.5270276e-01   0            16777216
     1.7399702e-02    -1.0218462e-03     2.6556185e-02     1.0174898e+00    -5.0191395e-03     3.5301322e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.5426895e-01   0            16777216
     1.7726006e-02    -1.0234927e-03     2.6665332e-02     1.0226264e+00    -5.1984354e-03     3.3784208e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.5583514e-01   0            16777216
     1.8053899e-02    -1.0251970e-03     2.6769606e-02     1.0275482e+00    -5.3804591e-03     3.2255980e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.5740132e-01   0            16777216
     1.8383311e-02    -1.0269601e-03     2.6868973e-02     1.0322522e+00    -5.5651828e-03     3.0717009e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.5896749e-01   0            16777216
     1.8714173e-02    -1.0287829e-03     2.6963398e-02     1.0367355e+00    -5.7525756e-03     2.9167676e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.6053368e-01   0            16777216
     1.9046415e-02    -1.0306663e-03     2.7052848e-02     1.0409955e+00    -5.9426054e-03     2.7608365e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.6209987e-01   0            16777216
     1.9379964e-02    -1.0326109e-03     2.7137294e-02     1.0450290e+00    -6.1352295e-03     2.6039514e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.6366605e-01   0            16777216
